2169356058,15197,Alberto Raposo,221,1046,32,355,151,7,\N
2168906395,15724,Eliot Winer,140,935,32,356,251,6,\N
1588343227,14687,Harald Reiterer,341,2486,32,357,399,10,\N
1569396467,14851,Pourang Irani,194,3082,32,358,545,12,\N
1975140722,13353,Nadia Magnenat Thalmann,589,10851,32,359,464,11,\N
1994040240,12094,Arthur W. Toga,1274,81496,32,360,1787,15,\N
192202707,16200,Mikael Jern,58,801,32,361,562,11,\N
1837758571,16228,Kawa Nazemi,84,356,32,362,204,9,\N
123419233,15114,Raimund Dachselt,175,2292,32,363,471,13,\N
2099729717,15106,Shuichi Torii,316,635,32,364,31,3,\N
428385884,14450,Paul A. Fishwick,222,3575,31,365,179,8,\N
96769270,15336,Andreas Pommert,57,1316,31,366,904,14,\N
2166087681,14641,Yukio Ohsawa,320,2359,31,367,255,7,\N
2154166576,13924,Changsheng Xu,403,9471,31,368,773,14,\N
2163697134,16250,Ana Paula Afonso,77,419,31,369,121,7,\N
2149823972,16088,Rainer Groh,115,324,31,370,80,5,\N
2155536069,14110,Yongdong Zhang,440,7289,31,371,585,12,\N
2142816363,13260,Morteza Gharib,610,17089,31,372,1407,16,\N
2145806822,16296,Maria Beatriz Carmo,92,246,31,373,129,7,\N
2146555714,15009,Peter Rodgers,189,2413,31,374,397,11,\N
2147236103,15278,Gun A. Lee,135,1596,31,375,277,8,\N
1973676801,16449,David L. Kao,37,464,31,376,442,8,\N
2473379516,15690,Seiji Hayano,128,216,31,377,13,2,\N
2009660514,15709,Aidan Slingsby,93,1050,31,378,736,11,\N
1224470917,15777,Kelly Gaither,55,1684,31,379,260,9,\N
2103426042,14198,James Noble,350,5863,31,380,267,10,\N
2206139417,15572,J. Ãngel VelÃ¡zquez Iturbide,101,1073,31,381,748,9,\N
2185953963,16282,Hans JÃ¶rg Schulz,47,851,31,382,733,15,\N
2073389685,15194,Atilla Peter Kiraly,155,1803,31,383,304,11,\N
2118406245,15765,Jing Yang,62,1360,31,384,700,15,\N
2120354443,13082,Richard B. Miles,805,19789,31,385,553,10,\N
2189376613,13921,Nelson Max,175,4259,31,386,820,12,\N
2103608908,15900,Weiwei Cui,49,1566,31,387,1079,14,\N
29013732,15640,Gordon Clapworthy,138,820,31,388,131,6,\N
2489418703,15841,Ying Zhu,73,940,31,389,176,6,\N
2576425098,13690,Heinz Otto Peitgen,300,9115,31,390,513,14,\N
2511625672,16711,Peter A. Kara,53,228,31,391,117,6,\N
2104469161,16195,Guoning Chen,63,876,31,392,404,10,\N
286406747,13453,Marcel Worring,327,12432,30,393,536,12,\N
2171021922,15246,Yuming Fang,143,2645,30,394,804,14,\N
